description,NhtsaID,Make,Model,Year,State,abs,cruise,crash,mph,mileage,topic,T1,T2,T3,T4,T5,T6,T7,sentiment score
"HELLO,  MY 2002 HONDA ACCORD COUPE PAINT ON THE HOOD, TOP, AND TRUNK HAS DETERIORATED QUITE BADLY.  IT IS HARD TO DESCRIBE, BUT THE CLEAR COAT HAS DISINTEGRATED AND THE PAINT ALMOST LOOKS DISEASED (FOR LACK OF A BETTER WORD).  IT HAS AFFECTED THE HOOD, TOP, AND TRUNK,  I APPRECIATE ANY HELP OR GUIDANCE YOU COULD GIVE ME.  THANK YOU,",10659617,HONDA,ACCORD,2002,MD,N,N,N,22,84615.0,T1,2.4231968224510405,-1.0589393814302417,1.278623666692495,-0.48248153411387085,-0.44578520399686655,0.7434712783881773,0.5142392009106576,0.5454545454545454
"I WAS INFORMED OVER A YEAR AGO MY CURRENT AUTO RECEIVED AN AIR BAG ""FIX"" TO THE AIR BAG ACTIVATOR DURING A NORMAL SERVICE CALL AND HAS NO LONGER ANY AIR BAG RECALLS. MY CAR YEAR AND MODEL IS LISTED INTO THE CURRENT TAKATA AIR BAG REPLACEMENT RECALLS, BUT HONDA REFUSES TO TELL ME IF MY CAR HAS THIS AIR BAG.   THE ACTIVATOR FIX IS NOT WHAT THE TAKATA AIR BAG ISSUE IS ABOUT! IT'S THE METAL FRAGMENTS HITTING THE DRIVER.  I HAVE NO CONFIDENCE IN WHAT HONDA HAS TOLD ME AND PREFER TO HAVE MY AUTO AIR BAG BE REPLACED, EVEN THOUGH I AM NOT IN A HIGH HUMIDITY ZONE, STATED IN THE CURRENT TAKATA RECALL. PHILADELPHIA HITS HIGH HUMIDITY (>90%) EVERY SUMMER, SO HOW/WHY WILL MY CAR IT KNOW IF IT IS IN FLORIDA OR PHILLY?    PLEASE MOVE FORWARD TO HAVE ALL OF THE MODELS, YEARS, IN THE TAKATA MESS REPLACED, PERIOD!    REGARDS, [XXX]    INFORMATION REDACTED PURSUANT TO THE FREEDOM OF INFORMATION ACT (FOIA), 5 U.S.C. 552(B)(6).",10659672,HONDA,ACCORD,2002,PA,N,N,N,22,97634.0,T1,12.772169668540341,9.43455325628419,6.07402650931085,-7.003658702542277,-6.9675891120859506,-3.5541337273503872,-6.545886976162443,-0.25
THE INTERIOR DASHBOARD PANEL LIGHTS FAIL TO LIGHT UP.,10659841,HONDA,ACCORD,2001,OR,N,N,N,0,170000.0,T1,0.9292640041530242,0.2904894387979194,0.4155730525111585,-0.9267228495414069,-0.33355538967884935,0.7075144570132121,-0.48234627527739316,-2.0
"TL-THE CONTACT OWNS A 2001 HONDA ACCORD. THE CONTACT STATED THAT WHILE THE IGNITION KEY WAS IN THE RUN POSITION, IT RELEASED.  THE VEHICLE WAS TAKEN TO AN INDEPENDENT MECHANIC WHERE IT WAS DIAGNOSED THAT THE INTERLOCK LEVER AND THE IGNITION NEEDED TO BE REPLACED. THE VEHICLE WAS NOT REPAIRED. THE MANUFACTURER WAS MADE AWARE OF THE FAILURE. THE FAILURE MILEAGE WAS 85,000. DJR",10659995,HONDA,ACCORD,2001,MD,N,N,N,24,85000.0,T2,5.411745465016206,6.919325613662338,-2.862883165101028,1.3811152099846367,0.6194060927701015,1.2604705701511891,0.32041283537665793,-2.0
"MY DAUGHTER (18 YRS. OF AGE) RECENTLY PURCHASED A 2002 HONDA CIVIC AND WAS INVOLVED IN AN AUTOMOBILE ACCIDENT.  IN THIS ACCIDENT THE UNFORTUNATE THING WAS HER AIR BAG DID NOT DEPLOY AND HER CHEST HIT THE STEERING WHEEL.  SHE WAS TAKEN BY AMBULANCE TO A LOCAL HOSPITAL.  X-RAYS WERE DONE AND SHE WAS JUST BRUISED AND NO BROKEN BONES.  SHE MAY HAVE NOT SUSTAINED ANY INJURIES IF THE AIR BAG WOULD HAVE DEPLOYED. I KNOW HONDA HAS HAD LAW SUITS FILED AGAINST THEM BECAUSE OF AIR BAGS DEPLOYING AND CAUSING INJURY, BUT IN HER CASE IT CAUSED INJURY THAT MAYBE COULD HAVE BEEN AVOIDED IF IT HAD DEPLOYED.  THANKS",10660197,HONDA,CIVIC,2002,KY,N,N,Y,40,170000.0,T3,6.4687548041716365,4.958687715346822,6.957327215139543,-3.7870390223355006,-1.4977641601689722,-5.254334904748483,-2.5685938312676884,-0.9444444444444444
"I WAS DRIVING ON A BITTER COLD DAY, AND SOON AFTER I LEFT IT DID NOT SEEM TO BE SHIFTING CORRECTLY AND THE RPMS WERE NOT RESPONDING APPROPRIATELY.  HOWEVER, IT SOON ""NORMALIZED"", AND I FIGURED IT WAS DUE TO THE COLD, WHICH HAD HAPPENED BEFORE.  NOT BUT A FEW MILES INTO MY DRIVE, WHILE DRIVING UP A HILL IN A SCHOOL ZONE, MY CAR SUDDENLY STOPPED ACCELERATING/MOVING.  THE ENGINE REVVED AS IF IT WAS IN NEUTRAL, AND I COULD NOT ENGAGE INTO ANY GEAR - NOT EVEN REVERSE - SO I WAS STUCK ON THE MIDDLE OF THIS HILL.  I TURNED ON MY 4-WAY FLASHERS AND HAD TO COAST BACKWARDS DOWN A HILL, WITH ONCOMING TRAFFIC, AND MANEUVERED MY CAR INTO EXIT OF ELEMENTARY SCHOOL, WHILE BUSES WERE TRYING TO LEAVE.  THANK GOODNESS THERE WERE NO KIDS USING THE CROSSWALK.  THERE WAS NO WARNING, NO INDICATION LIGHTS, NO WAY TO PREPARE FOR THIS SCARY EVENT.      ON THE COLDEST DAY EVER RECORDED IN HISTORY, I HAD TO WAIT OVER AN HOUR FOR IT TO BE TOWED TO MY MECHANIC.  HE SAID THE TRANSMISSION HAD COMPLETELY FAILED ON ME AND IN HIS OPINION, WAS NOT WORTH THE MONEY TO POUR INTO THIS PROBLEMATIC 2001 HONDA CIVIC, APPARENTLY THE MOST RECALLED CAR.  I AM THE SOLE OWNER OF THIS CAR, AND PURCHASED IT AFTER COLLEGE WITH THE HOPES OF HAVING THE RELIABLE HONDA STAY WITH ME FOR THE LONG HAUL.",10660203,HONDA,CIVIC,2001,PA,N,N,N,15,92000.0,T1,12.158225871665897,-2.8520139464207768,-0.13479383131931919,0.544015738475479,5.860576286959836,0.3492721974456839,1.310222294433164,-0.3684210526315789
2003 ACURA TL TRANSMISSION SLIPPING,10660598,ACURA,TL,2003,MN,N,N,N,37,83214.0,T1,1.0959093559977673,-0.7410234095995668,-1.5210809671462804,0.8335429891511168,-0.12709859205914903,-1.4930081863923248,0.5259860009024366,0.0
" THE CONTACT OWNS A 2002 HONDA ACCORD. WHILE DRIVING AT A LOW SPEED, THE DRIVER AND PASSENGER SIDE AIR BAGS DEPLOYED INADVERTENTLY. AS A RESULT, THE CONTACT CRASHED THE VEHICLE INTO A CEMENT WALL.  NO INJURIES WERE REPORTED AND A POLICE REPORT WAS NOT FILED. THREE YEARS LATER, THE CONTACT RECEIVED A NOTIFICATION FOR NHTSA CAMPAIGN NUMBER: 14V351000 (AIR BAGS). THE DEALER INFORMED THE CONTACT THAT THEY WERE UNABLE TO PERFORM THE RECALL REPAIRS SINCE THE FAILURE HAD ALREADY OCCURRED. THE MANUFACTURER WAS NOT MADE AWARE OF THE FAILURE. THE VEHICLE WAS NOT REPAIRED. THE FAILURE MILEAGE WAS 60,000.",10660834,HONDA,ACCORD,2002,PR,N,N,Y,29,60000.0,T2,10.02673285522334,15.661908849678937,-0.4530851900505921,-0.5472327025321548,-2.256237577200304,-1.1727827069299794,-0.37787429981398163,-1.75
"I AM ON MY SECOND HONDA - THE FIRST ONE WAS A 1987 HONDA ACCORD THAT I HAD FOR 15 YEARS. I LOVED THAT CAR AND HAD NO ISSUES AT ALL WITH ITS PERFORMANCE. THE CAR LISTED WITH THIS COMPLAINT I BOUGHT NEW IN 2002 AND STILL HAVE IT TODAY.   I AM NOT SURE OF THE DATES BUT WITHIN THREE TO FOUR YEARS OF HAVING THIS HONDA, THE DASH BOARD LIGHTS STOPPED WORKING AND THE DRIVER SIDE AIRBAG RETURNED AN ERROR LIGHT. I FAITHFULLY SERVICE THIS VEHICLE ( KIRKWOOD AUTO CENTER WILMINGTON DE) AND WHEN THEY INVESTIGATED THE ISSUE, I WAS TOLD THAT EACH OF THE REPAIRS WAS NOT COVERED BY WARRANTY AND WOULD BE SEVERAL HUNDRED DOLLARS TO REPAIR. I WAS A SINGLE PARENT AT THE TIME AND LEARNED TO LIVE WITH NO DASHBOARD LIGHTING AT NIGHT AND HAD THE AIR BAGS DISABLED.   I HAVE ALSO TAKEN THE CAR TO A CERTIFIED HONDA DEALER (UNION PARK HONDA WILMINGTON DE) AND THEY ALSO CONFIRMED THAT NEITHER OF THOSE REPAIRS WAS COVERED OR THE PRODUCT OF A RECALL.   I ALWAYS THOUGHT I WOULD BUY HONDAS FOREVER BUT I AM QUITE DISAPPOINTED IN THE PERFORMANCE OF THIS 2002 ACCORD AND HOW IT FAILED SO SOON AFTER I PURCHASED IT WITH NO RECOURSE BUT TO PAY A HUGE AMOUNT OF MONEY TO FIX THE ISSUES. EQUALLY UPSETTING IS ALL OF THE ISSUES WITH AIRBAGS THAT ARE BEING REPLACED YET MY CAR, WITH THE FAILED AIRBAG, WOULD HAVE TO BE PAID BY ME TO BE FUNCTIONAL.    WHAT CAN HONDA DO FOR ME TO KEEP ME IN YOUR HONDA FAMILY?",10661246,HONDA,ACCORD,2002,DE,N,N,N,22,20000.0,T1,19.318546995700462,-0.9029357086048144,5.188188817100682,-6.5833886298049125,-5.564854837859688,3.182020792136524,-2.6989866757318177,-0.9166666666666666
"I AM THE ORIGINAL OWNER OF A 2002 HONDA ODYSSEY VAN.  ON 11/07/2014, VAN FAILED TO ACCELERATE AND THE MALFUNCTION INDICATOR WAS ON.  I HAD VAN TOWED TO THE LOCAL HONDA DEALERSHIP.  THE SERVICE DEPT AT THE DEALERSHIP SAID THE ECL CODE WAS P0730.  THEY SAID TRANSMISSION NEEDS TO BE REPLACED. THE APPROXIMATE FAILURE MILEAGE ON VAN WAS 62000.  I HAD TO PAY AROUND $3500 FOR HAVING THE DEALER REBUILT THE TRANSMISSION.  I HAD THE SERVICE ADVISOR TAKE PHOTOS OF THE DAMAGED TRANSMISSION. THE SERVICE ADVISOR TOLD ME THAT THE 3RD GEAR HAS HEAT DISCOLORATION & IS BURNED UP. IN ADDITION HE SAID, CLUTCHES WERE BURNT UP.  I HAVE THE PHOTOS OF THE 3RD GEAR DISCOLORATION & ALSO HAVE THE DAMAGED PARTS THAT WERE REPLACED BY THE DEALERSHIP. SINCE MY VAN HAS LOW MILEAGE, I CONTACTED HONDA BUT THEY REFUSED ANY HELP SAYING WARRANTY PERIOD ON VAN HAD EXPIRED. I ALSO CONTACTED HONDA'S RECALL DEPT, SINCE I FELT THAT THE BURNT 3RD GEAR WAS RELATED TO TRANSMISSION OVERHEATING PER 2004 HONDA RECALL RELATED TO 2001 TO 2004 VANS. HONDA SAID THAT RECALL WAS FOR 2ND GEAR & MY DISCOLORATION WAS ON 3RD GEAR.  THIS WAS LIKE SPLITTING HAIRS; SINCE INTERNAL DAMAGE TO TRANSMISSION WAS DUE TO THE ROOT CAUSE OF TRANSMISSION OVERHEATING.  HONDA REFUSED TO TAKE ANY OWNERSHIP OF TRANSMISSION FAILURE & REFUSED MY PLEA FOR ANY ASSISTANCE WITH THE $3500 I HAD TO PAY HONDA DEALERSHIP FOR REBUILDING THE TRANSMISSION.  I STILL FEEL, WITH THE LOW MILEAGE ON MY VAN & WITH THE HEAT DISCOLORATION OF PARTS INSIDE THE TRANSMISSION, HONDA IS RESPONSIBLE FOR THE PREMATURE FAILURE OF TRANSMISSION & THE COST TO THE REBUILT THE TRANSMISSION.  THE 2004 RECALL LETTER CLEARLY STATES ""IF HEAT DISCOLORATION EXISTS, THE DEALER WILL REPLACE TRANSMISSION"".  THE LETTER FURTHER STATES THAT ""THIS WORK WILL BE DONE FREE OF CHARGE"".  I TRULY FEEL HONDA IS REFUSING TO HONOR THE INTENT OF THE 2004 RECALL LETTER.",10661496,HONDA,ODYSSEY,2002,TX,N,N,N,10,62064.0,T1,32.93281512453143,-8.863329040882958,-18.425698028301774,0.10298214304178714,-17.300720785272112,-4.184599901076446,6.528694933585882,-0.6470588235294118
" THE CONTACT OWNS A 2001 HONDA ACCORD. THE CONTACT STATED THAT THE AIR BAG WARNING LIGHT ILLUMINATED. THE VEHICLE WAS TAKEN TO A DEALER WHERE IT WAS UNCERTAIN IF THE PASSENGER SIDE AIR BAG OR THE DRIVER SIDE AIR BAG NEEDED TO BE REPLACED. THE VEHICLE WAS NOT REPAIRED. THE MANUFACTURER WAS NOTIFIED OF THE FAILURE. THE APPROXIMATE FAILURE MILEAGE WAS 204,300.",10661789,HONDA,ACCORD,2001,TN,N,N,N,24,204300.0,T2,6.903637083707655,11.973560452927696,1.223121847167354,-2.024636135229555,-1.9134726872437484,-2.8363297322254644,-3.086737155210017,-2.0
" THE CONTACT OWNS A 2002 HONDA CR-V. THE CONTACT STATED THAT THE FRONT PASSENGER SIDE WINDOW FAILED TO OPEN. IN ADDITION, THE MOTOR BECAME HOT WHEN THE SWITCH WAS ACTIVATED. THE VEHICLE WAS NOT DIAGNOSED OR REPAIRED. THE MANUFACTURER WAS NOT NOTIFIED OF THE FAILURE. THE VIN WAS UNAVAILABLE. THE APPROXIMATE FAILURE MILEAGE WAS 162,000.  MAILED OUT 01/13/15*LJ",10661793,HONDA,CR-V,2002,CA,N,N,N,29,162000.0,T2,4.811176096094306,8.04996373305933,-1.1625419985606245,0.5604954891613407,-0.5787697183905854,0.6864873449125027,2.624979177738956,-2.0
" THE CONTACT OWNS A 2001 HONDA ACCORD. THE CONTACT RECEIVED A RECALL NOTIFICATION FOR NHTSA CAMPAIGN NUMBER: 14V351000 (AIR BAGS). THE DEALER REPAIRED THE VEHICLE, BUT THE CONTACT WAS CONCERNED THAT THE PASSENGER SIDE AIR BAG MIGHT BE DEFECTIVE. THE MANUFACTURER WAS NOT MADE AWARE OF THE ISSUE. THE CONTACT HAD NOT EXPERIENCED A FAILURE.",10662255,HONDA,ACCORD,2001,FL,N,N,N,24,84111.0,T2,6.422863158762695,12.462922632753127,-0.6897559071733622,-1.3606530921218862,-3.5739515041938867,0.027462642271755912,-1.7582697905303482,-2.0
" THE CONTACT OWNS A 2001 HONDA ACCORD.  THE CONTACT STATED THAT THE SUPPLEMENTAL RESTRAINT SYSTEM (SRS) WARNING LIGHT CONTINUOUSLY ILLUMINATED.  THE FAILURE RECURRED MULTIPLE TIMES.  THE VEHICLE WAS NOT DIAGNOSED OR REPAIRED. THE MANUFACTURER WAS NOT NOTIFIED OF THE FAILURE. THE APPROXIMATE FAILURE MILEAGE WAS 166,097.",10662320,HONDA,ACCORD,2001,MD,N,N,N,24,166097.0,T2,4.79254677374794,7.329200447044689,-2.1639027804596895,0.04216699493247714,-1.0235670149997749,1.2398104936655325,-1.7651243436939976,-2.25
SOFT HIT ON BACK BUMPER.,10662369,HONDA,ODYSSEY,2002,CO,N,N,N,45,162000.0,T5,0.3946192324141164,-0.07836319385635886,0.5165746953445295,-0.10071410339308226,0.5523174877159156,-0.1778886238630939,-0.036293824470888775,0.0
"SRS INDICATOR KEEPS COMING ON. HAD IT REPAIRED TWICE AND IT KEEPS COMING BACK ON. I DO NOT REMEMBER THE DATES OF REPAIR. NOT SURE IF THE AIRBAGS WILL WORK OR IF THEY ARE DEFECTIVE IN SOME WAY, SINCE I COULD NOT AFFORD TO KEEP TAKING THE CAR BACK IN.",10662595,HONDA,ACCORD,2002,CA,N,N,N,22,88028.0,T1,3.7503388057577034,-0.4047633992729336,2.0446137414387517,-1.6002370494141307,0.32134431577535333,1.2317021788011027,-1.328870126888287,0.0
"WHILE DRIVING ON THE INTERSTATE, THE CAR WAS NO LONGER ACCELERATING. WHILE STEPPING ON THE GAS THE ENGINE WAS REVVING BUT THE SPEED WOULD NOT INCREASE. AS I WAS ONLY A SHORT WAY FROM AN EXIT, I WAS ABLE TO GET OFF OF THE INTERSTATE, DOWN THE EXIT RAMP, AND TO THE STOP LIGHT PRIOR TO THE LOCAL ROADS AS THE CAR WOULD STILL DRIVE BUT ONLY LESS THAN 40 MPH. UPON GETTING TO THE STOP LIGHT, THE CAR NO LONGER RESPONDED TO THE GAS PEDAL GOING FORWARD, I WAS ABLE TO BACK UP TO A SPACE IN BETWEEN TURN LANES. I PLACED MY HAZARD LIGHTS ON AND CALLED TRIPLE A FOR A TOW TRUCK. MY CAR WAS TOWED TO A LOCAL AUTO BODY WHERE I WAS INFORMED THE CAR'S TRANSMISSION HAD GONE, TO THEIR SURPRISE AS THE CAR IS IN ""GREAT CONDITION"".",10662755,HONDA,CIVIC,2001,MA,N,N,N,65,98605.0,T1,11.264560354147404,-1.0861348162560749,1.273800485451909,1.231575584961274,10.087672501655009,0.4176184587813768,0.0020226881994216753,-0.07142857142857142
"I WAS TRAVELING ON 91 NORTH, EXIT 14 IN WEST SPRINGFIELD, MA ON THE ROAD THAT LEAD TO THE MASS TURNPIKE. THERE WAS HEAVY TRAFFIC DUE TO IMPENDING SNOWSTORM THE NEXT DAY AND THANKSGIVING. A CAR IN THE LANE NEXT TO ME SLOWED AND PUT HIS RIGHT DIRECTIONAL ON. I SLOWED TO ALLOW HIM INTO MY LANE. HE THEN CHANGED HIS MIND, CANCELED HIS DIRECTIONAL AND PROCEEDED ON TOWARD RT. 5. FOR AN INSTANT, I GLANCED DOWN AT MY LAP AND WHEN I LOOKED UP THE ROW OF CARS IN FRONT OF ME CAME TO A COMPLETE STOP AND I CRASHED INTO THE CAR IN FRONT OF ME. THE PASSENGER AIR BAG WAS DEPLOYED BUT NOT THE DRIVER'S BAG. I HAD NO PASSENGERS IN MY CAR.",10663000,HONDA,CR-V,2002,MA,N,N,Y,20,160000.0,T1,5.741661721653942,2.437318506263799,5.4446617556468775,-1.0324499272005088,4.612686488264136,-3.920485552680031,0.5135321604403359,-0.3333333333333333
"WHILE DRIVING HOME FROM WORK I NOTICED THE COVER IN THE STEERING WHEEL, WHICH COVERS THE AIR BAG BECAME ELEVATED APPROX 2 INCHES ON ONE SIDE. I TOOK IT TO MY LOCAL HONDA DEALER AND THEY SAID IT WAS NOT UNDER ANY RECALL BUT ADVISED I GET IT FIXED. (COST $ 971.00) I TOOK IT HOME TO DECIDE WHAT I WAS GOING TO DO. I WAS TOO AFRAID TO DRIVE IT (THE FEELING OF HAVING A LOADED GUN POINTED AT MY FACE. I HAVE JUST HAD CATARACK SURGERY AND IF THE BAG WENT OFF IN MY FACE I COULD BE LEFT BLIND). AFTER ONE WEEK OF IT SITTING IN MY GARAGE I DECIDED TO GET IT FIXED. I PAID THE AMOUNT. I HAVE REGISTERED THIS COMPLAINT/CONCERN WITH HONDA CASE #[XXX] REGARDING THE TAKATA AIR BAG. THEY TOLD ME THAT SHOULD MY CAR BECOME PART OF THE RECALL I WOULD BE REIMBURSED. - THANK YOU    INFORMATION REDACTED PURSUANT TO THE FREEDOM OF INFORMATION ACT (FOIA), 5 U.S.C. 552(B)(6).",10663306,HONDA,ACCORD,2001,NJ,N,N,N,25,102000.0,T1,10.426553070081939,2.3912543327309974,4.3943652668282995,-3.5395908567661665,-3.3824674041634712,-0.1744383541790436,-2.131466093876948,0.16666666666666666
"BACK IN 2007 I NOTICED I WAS ABLE TO REMOVE THE KEY FROM THE IGNITION WHEN NOT IN PARK. I TALKED TO THE HONDA DEALER TO WHICH I TOOK MY CAR AT THE TIME AND WAS ADVISED IT WAS LIKELY AN IGNITION SWITCH ISSUE, WOULD BE EXPENSIVE TO REPAIR AND WAS NOT COVERED UNDER ANY WARRANTY.  SINCE THE ISSUE WAS INFREQUENT AND COULD BE SOLVED BY ENSURING THE CAR WAS IN PARK BEFORE REMOVING THE KEY, I WAS TOLD IT DID NOT HAVE TO BE FIXED.  THE ISSUE HAS HAPPENED MORE FREQUENTLY OVER THE YEARS.  I CAN NOW EASILY SLIDE THE KEY OUT WHILE THE CAR IS IN GEAR AND RUNNING.  I BROUGHT MY CAR TO THE DEALER, WAS ADVISED HONDA HAD A RECALL FOR THIS ISSUE FOR MY MAKE, MODEL AND YEAR BUT MY SPECIFIC VIN WAS NOT INCLUDED.  THE NHTSA DATABASE IDENTIFIES THIS ISSUE AS NHTSA CAMPAIGN ID NUMBER: 05V025000. I CALLED AND SPOKE TO HONDA CORPORATE CUSTOMER SERVICE AND WAS ADVISE THE ISSUE WAS MY RESPONSIBILITY SINCE MY VIN NUMBER IS NOT ASSOCIATED WITH THE RECALL. I AM UPSET AND EXTREMELY DISAPPOINTED HONDA WILL NOT TAKE ANY RESPONSIBILITY FOR THIS ISSUE DESPITE THE FACT THAT I HAVE BEEN EXPERIENCING THE EXACT ISSUE DESCRIBED IN THE RECALL FOR YEARS AND MY MAKE, MODEL AND YEAR VEHICLE IS INCLUDED IN THE RECALL.  I DO NOT UNDERSTAND AND FIND IT VERY SUSPECT THAT MY SPECIFIC VIN NUMBER IS NOT INCLUDED.  INTERNET RESEARCH SHOWS A LARGE NUMBER OF HONDA OWNERS ARE EXPERIENCING THE SAME ISSUE AND THEIR VINS ARE ALSO SUSPICIOUSLY ALSO NOT INCLUDED IN THE RECALL.  THIS IS A SAFETY ISSUE AND I BELIEVE HONDA SHOULD BE FORCED TO ADD ANY VEHICLE EXPERIENCING THIS ISSUE TO THE RECALL AND REPLACE THE DEFECTIVE PARTS AT NO COST TO THE VEHICLE OWNERS.",10663318,HONDA,ACCORD,2001,NC,N,N,N,0,80000.0,T1,24.830593733920796,2.1217766531362607,-0.19561865875748383,-5.633061768576683,-8.783207891099389,12.043282287576165,6.181563536055414,-0.5
" THE CONTACT OWNS A 2002 HONDA CIVIC. THE CONTACT STATED THAT WHILE DRIVING 35 MPH, THE VEHICLE HYDRO-PLANED DURING INCLEMENT WEATHER, VEERING INTO A DIFFERENT LANE. AS A RESULT, ANOTHER VEHICLE CRASHED INTO THE CONTACT'S VEHICLE AND THE AIR BAGS FAILED TO FULLY DEPLOY. THE CONTACT SUSTAINED MINOR LACERATIONS, INJURIES TO THE STERNUM AND FOOT, WHICH REQUIRED MEDICAL ATTENTION. A POLICE REPORT WAS FILED. THE VEHICLE WAS DESTROYED. THE CONTACT STATED THAT NOTIFICATION OF NHTSA CAMPAIGN NUMBER: 14V351000 (AIR BAGS) HAD BEEN RECEIVED.  THE MANUFACTURER WAS NOT NOTIFIED OF THE FAILURE. THE APPROXIMATE FAILURE MILEAGE WAS UNKNOWN.     UPDATED 2/3/15*CN  UPDAYED 02/20/15*JB",10663426,HONDA,CIVIC,2002,FL,Y,Y,Y,35,82830.0,T2,9.218127050554987,17.72058234056217,-1.6517906671466571,0.5681690055829514,0.8169178814986233,-2.1454145359633765,-1.8719058217189941,-2.25
NTHSA RECALL NUMBER: 14V351000  WAS TOLD THIS IS NOT FOR MY CAR BUT SHOWS UP ON THE APP.,10663515,HONDA,ACCORD,2001,DC,N,N,N,0,120000.0,T1,1.346122902269416,0.4908528186273716,-0.10423510639446282,-0.2665640334860296,-0.39577074385202243,0.632780851488209,-0.05625010727512992,0.0
LETTER FROM SENATOR SHAHEEN ON BEHALF OF CONSTITUENT RE COMPLAINT WITH NHTSA (ATTN: PETER CLARK),10663847,HONDA,CIVIC,2002,NH,N,N,N,29,102108.0,T1,0.41699847313127936,0.23732925229604085,-0.13067770152659836,-0.17492901204211225,-0.498261991413924,0.20455008896188706,0.04482975475237867,0.0
PASSENGER SIDE FRONT SUBFRAME RUSTING OUT FROM POOR DESIGN WHICH HAS AIR CONDITIONING CONDENSATE DRIPPING ON TO THIS AREA OF THE SUBFRAME.  THE DRIVERS SIDE DOES NOT SHOW ANY CORROSION.  I FEAR COMPLETE FAILURE OF THE SUBFRAME AND WILL EITHER HAVE TO REPLACE IT OR JUNK THE VEHICLE.  ALL BECAUSE OF A POOR DESIGN ISSUE.,10664027,HONDA,ACCORD,2001,NY,N,N,N,24,145000.0,T3,3.3184367754459356,1.9581190539782491,3.4169994931615584,-0.7945686953858279,-0.3827186812306082,-1.726802148698086,2.164484551312716,-2.0
"I HAVE AN COMPLAINT IN REFERENCE TO THE 2002 HONDA ACCORD. I HAVE BEEN DOING SOME RESEARCH ON THIS MAKE AND MODEL , AND HAVE FOUND THAT MANY OWNERS ARE HAVING THE SAME ISSUES WITH THE SRS LIGHT ON THE HONDA ACCORD. WE ARE BEING CHARGED TO FIX OR REPLACE THIS ISSUE,AFTER CLEARLY SEEING THAT THIS IS ANOTHER FLAW PRODUCED BY THE HONDA MOTORS COMPANY, IF YOU MAY LOOK INTO THE SRS LIGHT ISSUE ON THE 2002 HONDA ACCORD PLEASE.",10664402,HONDA,ACCORD,2002,VA,N,N,N,0,2840000.0,T1,6.635317352171135,-1.4945362124469668,2.0522399249225054,-3.8493270322123454,-4.981062629087174,2.4775733800921755,-1.6226187504311376,-0.3333333333333333
"I RECEIVED MY SAFETY RECALL NOTICE IN SEPTEMBER 2014 AND IMMEDIATELY MADE AN APPOINTMENT TO HAVE MY AIR BAGS REPLACED. IT IS NOW DECEMBER 2014 AND THE PARTS HAVE NOT BEEN RECEIVED BY MY DEALER (KING AUTO IN LIHUE, HI 96766), A HIGH PRIORITY TROPICAL AREA. I FEEL THIS LENGTHY DELAY IS IRRESPONSIBLE.",10664861,HONDA,CR-V,2002,HI,N,N,N,0,31000.0,T1,2.9148044845047925,1.9184248657151342,1.0307898012973227,-1.3697646637023453,-2.0649663169005943,0.43177769034451996,-0.5166171249598632,0.6666666666666666
" THE CONTACT OWNS A 2001 HONDA CIVIC. THE CONTACT STATED THAT WHILE DRIVING AT APPROXIMATELY 15 MPH, THE LOW BEAM HEADLIGHTS FAILED. THE FAILURE OCCURRED ON MULTIPLE OCCASIONS. THE VEHICLE WAS REPAIRED, BUT THE FAILURE RECURRED. THE REPAIR SPECIFICS WERE NOT AVAILABLE. THE MANUFACTURER WAS NOTIFIED OF THE FAILURE AND STATED THAT THE VIN WAS NOT INCLUDED IN NHTSA CAMPAIGN NUMBER: 04V086000 (EXTERIOR LIGHTING). THE APPROXIMATE FAILURE MILEAGE WAS 195,000.",10664928,HONDA,CIVIC,2001,OH,N,N,N,15,195000.0,T2,6.702701283339662,11.102287683861638,-4.224318158534817,1.3043523497322111,-1.5474987243641412,5.266256813158757,4.39528559615872,-2.0
" THE CONTACT OWNS A 2003 ACURA TL. THE CONTACT STATED THAT THE AIR BAGS WERE A SAFETY CONCERN, IF DEPLOYED. THE CONTACT WAS CONCERNED THAT THE AIR BAGS WOULD RUPTURE WITH METAL FRAGMENTS STRIKING AND POTENTIALLY INJURING THE PASSENGER AND DRIVER. THE MANUFACTURER WAS NOTIFIED. THE CONTACT HAD NOT EXPERIENCED A FAILURE.",10667694,ACURA,TL,2003,VA,N,N,N,37,85858.0,T2,4.693806753055241,10.828153310570286,0.10942984422689656,-0.5406483398511451,-1.51366148103977,-3.0280796278031676,-1.034604823951823,-0.5
IGNITION KEY SUDDENLY WILL NO LONGER GO INTO IGNITION. COULDN'T GET KEY TO GO INTO IGNITION. FINALLY GOT KEY TO GO IN BUT FEELS STICKY AND CLUNKY AND WILL NOT TURN IN LOCK SO VEHICLE WILL NO LONGER START. STRANDING DRIVER AND PASSENGERS.,10668188,HONDA,CIVIC,2002,CA,N,N,N,0,85906.0,T1,3.445167134455694,-0.06363311887652356,1.9757126616182088,-0.42700908898031575,3.1788028594886604,0.8345597440706048,2.565251310309035,-1.0
